法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
府省令,昭和四十七年総理府令第六十六号,農用地土壌汚染対策地域の指定要件に係る銅の量の検定の方法を定める省令,のうようちどじょうおせんたいさくちいきのしていようけんにかかるどうのりょうのけんていのほうほうをさだめるしょうれい,,昭和四十七年十月二十七日,不正競争防止法等の一部を改正する法律の施行に伴う環境省関係省令の整理に関する省令,令和二年環境省令第九号,令和二年三月三十日,令和二年三月三十日,,347M50000002066,https://elaws.e-gov.go.jp/document?lawid=347M50000002066_20200330_502M60001000009,,
政令,昭和四十七年政令第二百七号,悪臭防止法施行令,あくしゅうぼうしほうせこうれい,,昭和四十七年五月三十日,平成２７年８月１日（基準日）現在のデータ,,,,,347CO0000000207,https://elaws.e-gov.go.jp/document?lawid=347CO0000000207_20150801_000000000000000,,
府省令,昭和四十七年運輸省令第五十号,船舶の通常の活動に伴い生ずる汚水であつて海洋において処分することができるものの水質の基準を定める省令,せんぱくのつうじょうのかつどうにともないしょうずるおすいであつてかいようにおいてしょぶんすることができるもののすいしつのきじゅんをさだめるしょうれい,,昭和四十七年八月五日,不正競争防止法等の一部を改正する法律の施行に伴う国土交通省関係省令の整理等に関する省令,令和元年国土交通省令第二十号,令和元年六月二十八日,令和元年七月一日,,347M50000800050,https://elaws.e-gov.go.jp/document?lawid=347M50000800050_20190701_501M60000800020,,
府省令,昭和四十七年公害等調整委員会規則第三号,公害紛争の処理手続等に関する規則,こうがいふんそうのしょりてつづきとうにかんするきそく,,昭和四十七年九月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,347M50800000003,https://elaws.e-gov.go.jp/document?lawid=347M50800000003_20161001_000000000000000,,
法律,昭和四十八年法律第百号,水銀等による水産動植物の汚染に係る被害漁業者等に対する資金の融通に関する特別措置法,すいぎんとうによるすいさんどうしょくぶつのおせんにかかるひがいぎょぎょうものとうにたいするしきんのゆうづうにかんするとくべつそちほう,,昭和四十八年九月二十八日,平成２７年８月１日（基準日）現在のデータ,,,,,348AC1000000100,https://elaws.e-gov.go.jp/document?lawid=348AC1000000100_20150801_000000000000000,,
法律,昭和四十八年法律第百十号,瀬戸内海環境保全特別措置法,せとないかいかんきょうほぜんとくべつそちほう,,昭和四十八年十月二日,瀬戸内海環境保全特別措置法の一部を改正する法律,平成二十七年法律第七十八号,平成二十七年十月二日,平成二十七年十月二日,,348AC1000000110,https://elaws.e-gov.go.jp/document?lawid=348AC1000000110_20151002_427AC0000000078,,
政令,昭和四十八年政令第二百七十四号,水銀等による水産動植物の汚染に係る被害漁業者等に対する資金の融通に関する特別措置法施行令,すいぎんとうによるすいさんどうしょくぶつのおせんにかかるひがいぎょぎょうものとうにたいするしきんのゆうづうにかんするとくべつそちほうせこうれい,,昭和四十八年九月二十八日,平成２７年８月１日（基準日）現在のデータ,,,,,348CO0000000274,https://elaws.e-gov.go.jp/document?lawid=348CO0000000274_20150801_000000000000000,,
政令,昭和四十八年政令第三百二十七号,瀬戸内海環境保全特別措置法施行令,せとないかいかんきょうほぜんとくべつそちほうせこうれい,,昭和四十八年十月二十九日,卸売市場法及び食品流通構造改善促進法の一部を改正する法律の施行に伴う関係政令の整備及び経過措置に関する政令,平成三十年政令第二百九十三号,平成三十年十月十七日,令和二年六月二十一日,,348CO0000000327,https://elaws.e-gov.go.jp/document?lawid=348CO0000000327_20200621_430CO0000000293,,
府省令,昭和四十八年総理府令第六十一号,瀬戸内海環境保全特別措置法施行規則,せとないかいかんきょうほぜんとくべつそちほうせこうきそく,,昭和四十八年十月二十九日,水質汚濁防止法施行規則等の一部を改正する省令,令和三年環境省令第三号,令和三年三月二十五日,令和三年四月一日,,348M50000002061,https://elaws.e-gov.go.jp/document?lawid=348M50000002061_20210401_503M60001000003,,
府省令,昭和四十八年総理府令第六十二号,自然環境保全法施行規則,しぜんかんきょうほぜんほうせこうきそく,,昭和四十八年十一月九日,押印を求める手続の見直し等のための環境省関係省令の一部を改正する省令,令和二年環境省令第三十一号,令和二年十二月二十八日,令和二年十二月二十八日,,348M50000002062,https://elaws.e-gov.go.jp/document?lawid=348M50000002062_20201228_502M60001000031,,
政令,昭和四十九年政令第六十九号,周辺整備空港指定令,しゅうへんせいびくうこうしていれい,,昭和四十九年三月二十八日,平成２７年８月１日（基準日）現在のデータ,,,,,349CO0000000069,https://elaws.e-gov.go.jp/document?lawid=349CO0000000069_20150801_000000000000000,,
府省令,昭和四十九年総理府令第六十号,公害健康被害の補償等に関する法律施行規則,こうがいけんこうひがいのほしょうとうにかんするほうりつせこうきそく,,昭和四十九年八月三十一日,公害健康被害の補償等に関する法律施行規則,昭和四十九年総理府令第六十号,令和二年十二月二十八日,令和二年十二月二十八日,,349M50000002060,https://elaws.e-gov.go.jp/document?lawid=349M50000002060_20201228_349M50000002060,,
府省令,昭和四十九年総理府令第六十四号,公害医療機関の診療報酬の請求に関する省令,こうがいいりょうきかんのしんりょうほうしゅうのせいきゅうにかんするしょうれい,,昭和四十九年九月二十八日,不正競争防止法等の一部を改正する法律の施行に伴う環境省関係省令の整理に関する省令,令和二年環境省令第九号,令和二年三月三十日,令和二年三月三十日,,349M50000002064,https://elaws.e-gov.go.jp/document?lawid=349M50000002064_20200330_502M60001000009,,
府省令,昭和四十九年総理府・通商産業省令第四号,公害健康被害の補償等に関する法律施行規程,こうがいけんこうひがいのほしょうとうにかんするほうりつせこうきてい,,昭和四十九年八月三十一日,押印を求める手続の見直し等のための環境省関係省令の一部を改正する省令,令和二年環境省令第三十一号,令和二年十二月二十八日,令和二年十二月二十八日,,349M50000402004,https://elaws.e-gov.go.jp/document?lawid=349M50000402004_20201228_502M60001000031,,
府省令,昭和四十九年運輸省令第六号,公共用飛行場周辺における航空機騒音による障害の防止等に関する法律施行規則,こうきょうようひこうじょうしゅうへんにおけるこうくうきそうおんによるしょうがいのぼうしとうにかんするほうりつせこうきそく,,昭和四十九年三月二十七日,公共用飛行場周辺における航空機騒音による障害の防止等に関する法律施行規則の一部を改正する省令,平成三十年国土交通省令第二十四号,平成三十年三月三十日,平成三十年四月一日,,349M50000800006,https://elaws.e-gov.go.jp/document?lawid=349M50000800006_20180401_430M60000800024,,
政令,昭和五十年政令第十号,空港周辺整備債券令,くうこうしゅうへんせいびさいけんれい,,昭和五十年一月二十四日,押印を求める手続の見直し等のための国土交通省関係政令の一部を改正する政令,令和二年政令第三百六十三号,令和二年十二月二十三日,令和三年一月一日,,350CO0000000010,https://elaws.e-gov.go.jp/document?lawid=350CO0000000010_20210101_502CO0000000363,,
府省令,昭和五十年総理府令第三十一号,農用地土壌汚染対策地域の指定要件に係る砒素の量の検定の方法を定める省令,のうようちどじょうおせんたいさくちいきのしていようけんにかかるひそのりょうのけんていのほうほうをさだめるしょうれい,,昭和五十年四月八日,不正競争防止法等の一部を改正する法律の施行に伴う環境省関係省令の整理に関する省令,令和二年環境省令第九号,令和二年三月三十日,令和二年三月三十日,,350M50000002031,https://elaws.e-gov.go.jp/document?lawid=350M50000002031_20200330_502M60001000009,,
政令,昭和五十年政令第百七号,動物の愛護及び管理に関する法律施行令,どうぶつのあいごおよびかんりにかんするほうりつせこうれい,,昭和五十年四月七日,動物の愛護及び管理に関する法律等の一部を改正する法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和元年政令第百五十二号,令和元年十一月七日,令和二年六月一日,,350CO0000000107,https://elaws.e-gov.go.jp/document?lawid=350CO0000000107_20200601_501CO0000000152,,
政令,昭和四十九年政令第二百九十五号,公害健康被害の補償等に関する法律施行令,こうがいけんこうひがいのほしょうとうにかんするほうりつせこうれい,,昭和四十九年八月二十日,公害健康被害の補償等に関する法律施行令の一部を改正する政令,令和二年政令第百三十一号,令和二年三月三十一日,令和二年四月一日,,349CO0000000295,https://elaws.e-gov.go.jp/document?lawid=349CO0000000295_20200401_502CO0000000131,,
法律,昭和五十一年法律第六十四号,振動規制法,しんどうきせいほう,,昭和五十一年六月十日,電気事業法等の一部を改正する法律,平成二十六年法律第七十二号,平成二十六年六月十八日,平成二十八年四月一日,,351AC0000000064,https://elaws.e-gov.go.jp/document?lawid=351AC0000000064_20160401_426AC0000000072,,
政令,昭和五十一年政令第十一号,船舶油濁等損害賠償保障法施行令,せんぱくゆだくとうそんがいばいしょうほしょうほうせこうれい,,昭和五十一年一月二十三日,船舶油濁損害賠償保障法の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第二百八号,令和元年十二月二十五日,令和二年十月一日,,351CO0000000011,https://elaws.e-gov.go.jp/document?lawid=351CO0000000011_20201001_501CO0000000208,,
政令,昭和五十一年政令第二百八十号,振動規制法施行令,しんどうきせいほうせこうれい,,昭和五十一年十月二十二日,平成２７年８月１日（基準日）現在のデータ,,,,,351CO0000000280,https://elaws.e-gov.go.jp/document?lawid=351CO0000000280_20150801_000000000000000,,
府省令,昭和五十一年総理府令第五十八号,振動規制法施行規則,しんどうきせいほうせこうきそく,,昭和五十一年十一月十日,押印を求める手続の見直し等のための環境省関係省令の一部を改正する省令,令和二年環境省令第三十一号,令和二年十二月二十八日,令和二年十二月二十八日,,351M50000002058,https://elaws.e-gov.go.jp/document?lawid=351M50000002058_20201228_502M60001000031,,
府省令,昭和五十一年運輸省令第三号,船舶油濁等損害賠償保障法施行規則,せんぱくゆだくとうそんがいばいしょうほしょうほうせこうきそく,,昭和五十一年一月二十三日,船舶油濁損害賠償保障法施行規則等の一部を改正する省令,令和二年国土交通省令第十号,令和二年二月二十八日,令和二年十月一日,,351M50000800003,https://elaws.e-gov.go.jp/document?lawid=351M50000800003_20201001_502M60000800010,,
府省令,昭和五十二年総理府令第三十八号,余水吐きから流出する海水の水質についての基準を定める省令,よみずはきからりゅうしゅつするかいすいのすいしつについてのきじゅんをさだめるしょうれい,,昭和五十二年八月二十六日,平成２８年１０月１日（基準日）現在のデータ,,,,,352M50000002038,https://elaws.e-gov.go.jp/document?lawid=352M50000002038_20161001_000000000000000,,
法律,昭和五十三年法律第二十六号,特定空港周辺航空機騒音対策特別措置法,とくていくうこうしゅうへんこうくうきそうおんたいさくとくべつそちほう,,昭和五十三年四月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,353AC0000000026,https://elaws.e-gov.go.jp/document?lawid=353AC0000000026_20150801_000000000000000,,
法律,昭和五十三年法律第百四号,水俣病の認定業務の促進に関する臨時措置法,みなまたびょうのにんていぎょうむのそくしんにかんするりんじそちほう,,昭和五十三年十一月十五日,行政不服審査法の施行に伴う関係法律の整備等に関する法律,平成二十六年法律第六十九号,平成二十六年六月十三日,平成二十八年四月一日,,353AC1000000104,https://elaws.e-gov.go.jp/document?lawid=353AC1000000104_20160401_426AC0000000069,,
